id,title,description_long,category_id,subcategory_id,tags,weight,price,image
02056,41,"41; Чорний слон Сер/стиг., 1,5-1,6м, круг., 200-300г, дуж. смачн.,кращ.для салатів.; Сер/ран., до 2м, черв., до 250г, м'якуш щільний, солод.,універс.; 1.0; Томати",2,,зелень;семена,,,p_02056_1.jpg
02057,43,"43; Андромеда F1 Над/ран.,70см,округ.,червон.,150-160г,тепл.,врож.,салатн.; Сер/стиг., 1,5м, черв. 200-400г, чудов.смак; 1.0; Томати",2,,зелень;семена,,,p_02057_1.jpg
02058,44,"44; Андромеда F1 рожева Над/ран., 65см, пл-округ., щільні,90-120г, врож.,компл.стійк.; Сер/пізн., до 3м, лим-жовт. 70-100г, м`яс., салатн., засолоч.,стійк.; 1.0; Томати",2,,зелень;семена,,,p_02058_1.jpg
02059,48,"48; Білий налив Ран., 50см, кругл., черв.,800-100г.,смачн., дуже врож.; Сер/стиг., 1,5-2м, округ, темно-корич., 300-400г, солодк.,салатн.; 1.0; Томати",2,,зелень;семена,,,p_02059_1.jpg
02060,49,"49; Волгоградський 323 Ран.,до 50см,черв.,округл.,80-120г, врож.,смачн.,універс.; Сер/стиг., 1,5-1,6м, круг., 200-300г, дуж. смачн.,кращ.для салатів.; 1.0; Томати",2,,зелень;семена,,,p_02060_1.jpg
02061,50,"50; Волгоградський 323, ран.,до 40 см,черв.,округл.,80-120 г,м`яс.,врож; Над/ран.,70см,округ.,червон.,150-160г,тепл.,врож.,салатн.; 1.0; Томати",2,,зелень;семена,,,p_02061_1.jpg
02062,133,"133; Дружна сімейка F1 Сер/ран., партен.,6-8см,пучков.,в вузлі 4-6 зав'яз., для засолюв і салат.",2,,зелень;семена,,,p_02062_1.jpg
02063,228,"228; Білий Стерлінг Сер/стиг.,округ.,120-200г,напівгостр.,салатн.,смачн.,зберіг.",2,,зелень;семена,,,p_02063_1.jpg
02064,260,"260; Мангольд Зимовий (листовий) Ран.,салатн.,цінна кормова культ.,відростає після зрізання.",2,,зелень;семена,,,p_02064_1.jpg
02065,303,"303; Кущовий Ран.,кущ.,салат.,м'якуш крем.,соковит.,універс.,гарна трансп",2,,зелень;семена,,,p_02065_1.jpg
02066,306,"306; Ролік Ран.,кущ.,біло-зел., салат.,врож., трансп.,холодост.",2,,зелень;семена,,,p_02066_1.jpg
02067,307,"307; Скворушка Цукіні Ран.,кущ.,світло-зелен./салат.,врожайн.,добре зберіг.,транспорт",2,,зелень;семена,,,p_02067_1.jpg
02068,310,"310; Білий - 13 Сер/ран.,бл.-зелен./салатн.,врожайн.,хворобост., для консерв.",2,,зелень;семена,,,p_02068_1.jpg
02069,313,"313; Салат Верна Ран., кочан., до 150г, св.-зелен.,тов.вигл.,врожайний,хворобост.",2,,зелень;семена,,,p_02069_1.jpg
